Data Source,Time,Location,Indicator,IndicatorValue,Employment Status,Amount,Unemployment Rate,,Percentage,Format for charts,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Construction,Employed,3603,,,0.096,"3,603",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Educational Services,Employed,-6752,,,0.057,"-6,752",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Finance and Insurance,Employed,189,,,0.064,189,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Health Care and Social Assistance,Employed,-1740,,,0.086,"-1,740",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Information,Employed,-107,,,0.074,-107,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Management of Companies and Enterprises,Employed,96,,,0.073,96,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Manufacturing,Employed,1201,,,0.054,"1,201",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,16,,,0.091,16,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Other Services (except Public Administration),Employed,2529,,,0.088,"2,529",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Professional, Scientific, and Technical Services",Employed,1272,,,0.077,"1,272",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Public Administration,Employed,-190,,,0.035,-190,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Real Estate and Rental and Leasing,Employed,554,,,0.081,554,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Retail Trade,Employed,-3425,,,0.115,"-3,425",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Transportation and Warehousing,Employed,55,,,0.085,55,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Utilities,Employed,-8,,,0.033,-8,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Wholesale Trade,Employed,841,,,0.068,841,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 14-18,Employed,846,,,,$846 ,,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 19-21,Employed,1456,,,,"$1,456 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 22-24,Employed,2417,,,,"$2,417 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 25-34,Employed,3923,,,,"$3,923 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 35-44,Employed,5347,,,,"$5,347 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 45-54,Employed,5842,,,,"$5,842 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 55-64,Employed,5679,,,,"$5,679 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 65-99,Employed,4342,,,,"$4,342 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Gender,Male,Employed,5725,,,,"$5,725 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Gender,Female,Employed,3873,,,,"$3,873 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Accommodation and Food Services,Employed,1965,,,,"$1,965 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,3679,,,,"$3,679 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,3169,,,,"$3,169 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,"Arts, Entertainment, and Recreation",Employed,3245,,,,"$3,245 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Construction,Employed,5362,,,,"$5,362 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Educational Services,Employed,4441,,,,"$4,441 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Finance and Insurance,Employed,7728,,,,"$7,728 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Health Care and Social Assistance,Employed,4435,,,,"$4,435 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Information,Employed,6875,,,,"$6,875 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Management of Companies and Enterprises,Employed,6939,,,,"$6,939 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Manufacturing,Employed,6182,,,,"$6,182 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,5983,,,,"$5,983 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Other Services (except Public Administration),Employed,3653,,,,"$3,653 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,"Professional, Scientific, and Technical Services",Employed,7880,,,,"$7,880 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Public Administration,Employed,4778,,,,"$4,778 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Real Estate and Rental and Leasing,Employed,5176,,,,"$5,176 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Retail Trade,Employed,2882,,,,"$2,882 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Transportation and Warehousing,Employed,4504,,,,"$4,504 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Utilities,Employed,8376,,,,"$8,376 ",,
QWI,2016Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Wholesale Trade,Employed,6570,,,,"$6,570 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 14-18,Employed,54241,,,,"54,241",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 19-21,Employed,101987,,,,"101,987",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 22-24,Employed,146366,,,,"146,366",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 25-34,Employed,554623,,,,"554,623",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 35-44,Employed,503659,,,,"503,659",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 45-54,Employed,551963,,,,"551,963",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 55-64,Employed,434131,,,,"434,131",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 65-99,Employed,160702,,,,"160,702",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Gender,Male,Employed,1233595,,,,"1,233,595",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Gender,Female,Employed,1274076,,,,"1,274,076",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Accommodation and Food Services,Employed,226679,,,,"226,679",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,173534,,,,"173,534",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,5561,,,,"5,561",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Arts, Entertainment, and Recreation",Employed,45647,,,,"45,647",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Construction,Employed,163042,,,,"163,042",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Educational Services,Employed,272211,,,,"272,211",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Finance and Insurance,Employed,96460,,,,"96,460",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Health Care and Social Assistance,Employed,364491,,,,"364,491",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Information,Employed,42874,,,,"42,874",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Management of Companies and Enterprises,Employed,26442,,,,"26,442",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Manufacturing,Employed,103844,,,,"103,844",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,1217,,,,"1,217",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Other Services (except Public Administration),Employed,94322,,,,"94,322",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Professional, Scientific, and Technical Services",Employed,246084,,,,"246,084",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Public Administration,Employed,126056,,,,"126,056",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Real Estate and Rental and Leasing,Employed,45908,,,,"45,908",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Retail Trade,Employed,288763,,,,"288,763",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Transportation and Warehousing,Employed,88039,,,,"88,039",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Utilities,Employed,9767,,,,"9,767",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Workers by Industry,Wholesale Trade,Employed,86729,,,,"86,729",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Male,Employed,174287,,,,"174,287",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Gender,Female,Employed,181046,,,,"181,046",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Less than high school,Employed,46527,,,,"46,527",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,High School,Employed,71554,,,,"71,554",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Some College,Employed,73465,,,,"73,465",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Bachelor's,Employed,56576,,,,"56,576",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Education,Not Available,Employed,107211,,,,"107,211",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Accommodation and Food Services,Employed,55448,,,,"55,448",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,50905,,,,"50,905",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,566,,,,566,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Arts, Entertainment, and Recreation",Employed,7064,,,,"7,064",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Construction,Employed,21287,,,,"21,287",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Educational Services,Employed,14704,,,,"14,704",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Finance and Insurance,Employed,7558,,,,"7,558",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Health Care and Social Assistance,Employed,35638,,,,"35,638",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Information,Employed,3580,,,,"3,580",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Management of Companies and Enterprises,Employed,7607,,,,"7,607",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Manufacturing,Employed,7428,,,,"7,428",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,83,,,,83,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Other Services (except Public Administration),Employed,11427,,,,"11,427",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Professional, Scientific, and Technical Services",Employed,25778,,,,"25,778",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Public Administration,Employed,5907,,,,"5,907",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Real Estate and Rental and Leasing,Employed,4920,,,,"4,920",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Retail Trade,Employed,65757,,,,"65,757",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Transportation and Warehousing,Employed,21266,,,,"21,266",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Utilities,Employed,295,,,,295,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Wholesale Trade,Employed,8115,,,,"8,115",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Gender,Male,Employed,8.8,0.088,100,0.088,8.8,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Gender,Female,Employed,9,0.09,100,0.09,9,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Education,Less than high school,Employed,9.4,0.094,100,0.094,9.4,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Education,High School,Employed,7.9,0.079,100,0.079,7.9,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Education,Some College,Employed,7.4,0.074,100,0.074,7.4,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Education,Bachelor's,Employed,6.3,0.063,100,0.063,6.3,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Education,Not Available,Employed,21.1,0.211,100,0.211,21.1,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Accommodation and Food Services,Employed,15.2,0.152,100,0.152,15.2,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,14.8,0.148,100,0.148,14.8,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,6.7,0.067,100,0.067,6.7,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,"Arts, Entertainment, and Recreation",Employed,11.8,0.118,100,0.118,11.8,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Construction,Employed,9.6,0.096,100,0.096,9.6,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Educational Services,Employed,5.7,0.057,100,0.057,5.7,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Finance and Insurance,Employed,6.4,0.064,100,0.064,6.4,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Health Care and Social Assistance,Employed,8.6,0.086,100,0.086,8.6,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Information,Employed,7.4,0.074,100,0.074,7.4,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Management of Companies and Enterprises,Employed,7.3,0.073,100,0.073,7.3,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Manufacturing,Employed,5.4,0.054,100,0.054,5.4,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,9.1,0.091,100,0.091,9.1,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Other Services (except Public Administration),Employed,8.8,0.088,100,0.088,8.8,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,"Professional, Scientific, and Technical Services",Employed,7.7,0.077,100,0.077,7.7,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Public Administration,Employed,3.5,0.035,100,0.035,3.5,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Real Estate and Rental and Leasing,Employed,8.1,0.081,100,0.081,8.1,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Retail Trade,Employed,11.5,0.115,100,0.115,11.5,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Transportation and Warehousing,Employed,8.5,0.085,100,0.085,8.5,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Utilities,Employed,3.3,0.033,100,0.033,3.3,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Turnover Rate by Industry,Wholesale Trade,Employed,6.8,0.068,100,0.068,6.8,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Gender,Male,Employed,4756,,,,"4,756",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Gender,Female,Employed,21035,,,,"21,035",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Less than high school,Employed,683,,,,683,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,High School,Employed,305,,,,305,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Some College,Employed,860,,,,860,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Bachelor's,Employed,959,,,,959,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Not Available,Employed,23095,,,,"23,095",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Accommodation and Food Services,Employed,2029,,,,"2,029",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,-447,,,,-447,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,-568,,,,-568,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Arts, Entertainment, and Recreation",Employed,-2111,,,,"-2,111",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Construction,Employed,-65,,,,-65,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Educational Services,Employed,12497,,,,"12,497",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Finance and Insurance,Employed,578,,,,578,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Health Care and Social Assistance,Employed,7060,,,,"7,060",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Information,Employed,-388,,,,-388,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Management of Companies and Enterprises,Employed,240,,,,240,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Manufacturing,Employed,140,,,,140,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,-24,,,,-24,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Other Services (except Public Administration),Employed,741,,,,741,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Professional, Scientific, and Technical Services",Employed,1300,,,,"1,300",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Public Administration,Employed,-960,,,,-960,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Real Estate and Rental and Leasing,Employed,9,,,,9,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Retail Trade,Employed,4738,,,,"4,738",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Transportation and Warehousing,Employed,1186,,,,"1,186",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Utilities,Employed,33,,,,33,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Wholesale Trade,Employed,-130,,,,-130,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 14-18,Employed,728,,,,$728 ,,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 19-21,Employed,1330,,,,"$1,330 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 22-24,Employed,2452,,,,"$2,452 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 25-34,Employed,3968,,,,"$3,968 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 35-44,Employed,5583,,,,"$5,583 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 45-54,Employed,6172,,,,"$6,172 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 55-64,Employed,6183,,,,"$6,183 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 65-99,Employed,4823,,,,"$4,823 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Gender,Male,Employed,6074,,,,"$6,074 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Gender,Female,Employed,4033,,,,"$4,033 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Accommodation and Food Services,Employed,1893,,,,"$1,893 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,3804,,,,"$3,804 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,3459,,,,"$3,459 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,"Arts, Entertainment, and Recreation",Employed,3169,,,,"$3,169 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Construction,Employed,5748,,,,"$5,748 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Educational Services,Employed,4941,,,,"$4,941 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Finance and Insurance,Employed,9627,,,,"$9,627 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Health Care and Social Assistance,Employed,4527,,,,"$4,527 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Information,Employed,6765,,,,"$6,765 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Management of Companies and Enterprises,Employed,7865,,,,"$7,865 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Manufacturing,Employed,6198,,,,"$6,198 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,5975,,,,"$5,975 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Other Services (except Public Administration),Employed,3617,,,,"$3,617 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,"Professional, Scientific, and Technical Services",Employed,8437,,,,"$8,437 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Public Administration,Employed,4718,,,,"$4,718 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Real Estate and Rental and Leasing,Employed,5498,,,,"$5,498 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Retail Trade,Employed,2878,,,,"$2,878 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Transportation and Warehousing,Employed,4669,,,,"$4,669 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Utilities,Employed,8580,,,,"$8,580 ",,
QWI,2016Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Industry,Wholesale Trade,Employed,6748,,,,"$6,748 ",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 14-18,Employed,51867,,,,"51,867",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 19-21,Employed,97543,,,,"97,543",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 22-24,Employed,140174,,,,"140,174",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 25-34,Employed,543025,,,,"543,025",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 35-44,Employed,493905,,,,"493,905",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 45-54,Employed,538394,,,,"538,394",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 55-64,Employed,426367,,,,"426,367",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Age,Age 65-99,Employed,157687,,,,"157,687",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Gender,Male,Employed,1197834,,,,"1,197,834",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Gender,Female,Employed,1251128,,,,"1,251,128",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Accommodation and Food Services,Employed,221440,,,,"221,440",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,161892,,,,"161,892",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,4512,,,,"4,512",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,"Arts, Entertainment, and Recreation",Employed,40467,,,,"40,467",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Construction,Employed,154504,,,,"154,504",,
QWI,2017Q1,Maryland -- Maryland Statewide,Maryland Workers by Industry,Educational Services,Employed,261873,,,,"261,873",,
